0,1,2
9.801461070161825,-7.471306384750669,0114709
4.498980286420861,-3.785680955620103,0113497
-2.689838876984937,-0.5946061556267838,0114885
7.12121444655147,-8.427441050497514,0113277
-6.53219002388606,2.5174261534943483,0114576
1.464022210926713,-2.8395318007986834,0113189
-0.4827466684690525,-2.284657067738875,0112346
2.694528728648106,-9.016659748143272,0113987
-5.51380657790156,1.933384472873782,0112760
6.931419619955249,-9.912835107835065,0112641
2.3772599466819564,-7.09296127383835,0114388
-2.774299326039754,-3.512362132537453,0113101
-4.532149012064026,-1.0791587249455563,0112281
-5.08660921935101,4.087056059502026,0113845
-1.4333044748671473,-1.7410152089426216,0113161
-3.113343634060991,0.4851604254761089,0112401
1.050601930451404,-6.566248611322375,0113627
-2.200786769147117,-4.006375722760345,0114011
3.731171378376214,-8.305661021452368,0112682
4.85488595855013,-7.031620509804064,0114746
-5.177019866755728,-0.5379961025959469,0112431
2.335308636157029,-7.464689424529061,0112818
-6.0595801636068005,3.52874985918296,0113855
-0.0710496175655132,-3.372285800887619,0114681
-2.505174565745448,-3.554940698745055,0113347
10.138689720427571,-10.230614472248991,0114369
-0.2675357639070858,-4.779377932279584,0114148
6.96050111510733,-10.517295835745768,0114814
-0.4474390459045624,-3.667284576167124,0113819
0.0632590672460546,-6.239039635036057,0113118
1.2372690873400105,-4.487633776038936,0116367
-10.071100579242184,10.838167789935753,0113010
-10.419452777128797,11.72404515553725,0115676
-3.097234461161712,-0.1852573247973117,0114367
-1.468416683322745,-4.702094172989656,0114660
-1.5992087933970711,-1.4110717215751458,0118158
-3.5467808274,-0.2142147483253363,0113972
-4.358193669795191,2.33707589242508,0117002
-9.031926756519656,8.090551564568257,0114825
-3.850826756368627,2.712151308627199,0115759
-0.6782588101922318,-4.603684210598429,0115734
-2.509648836820864,-3.314098205458341,0116483
3.210224133491995,-7.393913342765094,0112579
8.67513592526152,-8.169958277190796,0112573
4.760450011614984,-12.115643155337525,0075314
-1.9253773275649968,-2.674640722488004,0113326
-7.8235298702013,4.576797351384867,0114536
-7.2702004437544785,2.521120984220129,0103859
-3.976354084583365,-2.263802319687766,0116324
-6.927274055178205,5.322138724841654,0113451
-0.3028019571425389,-4.306426220944887,0115685
0.120508995874482,-2.143191409939325,0112442
-5.138941481831962,-0.7582962263855985,0112427
5.398877085573758,-6.4040368084374695,0112384
-0.8306427655312022,-2.985972016829239,0114287
0.0681470769242065,9.14259672514558,0112462
-0.7243481196749213,-4.611971530646848,0112541
-5.724332807752843,0.0360272515856255,0109370
-4.482910714775344,-0.2483783972352869,0112642
-0.489241677532657,-5.261950674548044,0112688
-6.932495281660461,5.977207901427123,0112715
2.06361045235883,-4.849766076972833,0112740
-0.226697321755399,-4.70673979276141,0112851
-2.433411843766692,-1.409614611747557,0112857
6.987469112831971,-1.121032868529725,0112864
-3.6722095442478695,0.69382588679942,0113071
-2.43101526469938,-0.6932615934409141,0113243
-5.437629433695034,3.23809173483794,0113481
-5.981572349579617,4.2249329916129295,0113492
-1.5112117400813272,-5.290362448256847,0113540
0.7262083342523942,-7.379821624838796,0113677
-1.2592879781191035,-5.2064175086887365,0113749
-7.621011348337125,4.118640308612548,0113820
-2.677549541155712,-2.2099038961377486,0110604
-4.663708482379193,2.793708175422921,0113957
-6.159749762682195,0.5165615477233443,0114095
-3.3003993910968434,-2.735936098620367,0114194
-7.079084880684714,2.0746598569169583,0114345
-8.320319656346793,5.847226217811346,0114436
1.7534614207320032,-6.333027309949746,0114478
-6.0165614696837455,2.8605849241922128,0114508
0.9203278626797444,-4.538675231532021,0114558
-8.646060915237806,7.589503977211016,0114666
-6.255700310448927,2.087682472381152,0114781
-2.41795667718424,-3.32924295033258,0114887
-7.880923015704925,-1.2349419199754836,0114898
-1.784578054357747,-5.207282437007735,0111579
4.220655743141064,-9.157104137112931,0112471
-4.4198867692749495,-1.7625596172821805,0112508
-1.792755952505578,-1.4749537814111764,0112571
2.18987123440164,-8.200096337362801,0109445
-2.1540256911792977,-1.5170347964571045,0112883
-3.221651874215781,0.9749461365025416,0109635
-1.020747399859643,-3.0883251121574413,0109686
2.562017594714546,-6.844714144805086,0109707
-7.440887995307266,5.486032079647,0113303
4.847484299492525,-10.224947760145009,0110057
-0.7585510491302113,-5.788435419083784,0110005
-4.974202797938716,-0.6627939976311185,0110066
3.564644143663951,-6.178545221102606,0110148
-8.176367230505752,3.517884268163534,0113463
-8.267655302412182,7.204184982672207,0110216
11.021638332791715,-13.42977631027627,0076759
-1.7339592155842305,-3.9169892815967287,0103994
2.710076677923745,-6.600490509772117,0110322
-3.130848975755216,-2.8562846750078426,0113691
-3.264404048373571,-0.741740079313661,0109836
-6.780901941877988,1.654797530062575,0113808
-4.31681638722149,-1.1442400419224497,0110638
1.1064757399638474,-4.62306993674558,0110632
-0.3387582416674966,-1.5650671266124554,0114069
7.907608002359847,-10.832746043851229,0110413
-2.051350954378764,-4.1040257097910215,0114113
12.518132869454597,-12.970462388414694,0110912
-5.133471890871824,-1.6207009165797244,0105652
-2.530031431552551,-0.7623503276534128,0114214
-1.4551618648446916,-1.9899267083907943,0114296
-7.814104146127727,2.9218942521393485,0110907
-2.924848402940743,-3.425472804113716,0111333
-4.694769001833711,3.404516051586183,0111255
1.163306817778311,-4.281041711068851,0111282
-2.0693893323453327,-1.576742884493454,0111070
12.50386353090498,-14.28371544910724,0111161
-5.826192264545144,2.9595026288565203,0114614
-1.3732676457159114,-2.2571851607391427,0111280
-6.647512929842813,3.2449359713804835,0114609
3.2662735958101523,-8.412619428995333,0108550
-5.660483706587883,3.811095100880875,0114857
-2.1944751387031465,-3.370318637391032,0114924
-0.6640418160580224,-5.787807262436652,0110598
-3.4373997167809907,-3.147277553433452,0109040
-0.0009382110416695,-6.859634136401942,0104779
-0.36257985261558,-1.989428876606318,0109444
-0.7716032572275999,-1.775641923441597,0109446
2.4863611946151383,-6.787994781501929,0109506
-7.732861632268564,5.800075871873752,0109813
13.819392748975632,-11.65432564301577,0109830
-1.6291634850372951,-4.36350032430516,0109831
-6.370480406985043,4.024664246046612,0110093
11.981290580531622,-9.775877270027587,0110357
-5.646395552470044,-1.3947285821701938,0107426
-1.759079039776994,-2.085988503690805,0111686
-0.3309605464844238,-3.998323123334316,0110475
-2.4747181688955338,-2.1175105792219866,0110622
-1.3880184246230436,-2.710968959280251,0110950
-2.7639165555567966,-2.483667671228133,0105226
1.962204132546132,-4.196736999622391,0111257
-5.466485277897815,3.1352509687633145,0111438
7.374619359357537,-0.0402044987579793,0111503
-5.346242092344996,-6.121402508544761,0111756
-4.122400432759995,0.0631853407242445,0110399
-5.602346307084239,-0.2913284639260662,0110186
-9.415874480186616,10.90782637613662,0111301
-8.901550452178594,8.237721220260136,0110027
0.5471989524523801,-6.242331490957307,0113409
0.669391694240099,-6.555514157131042,0106226
-7.98638347716088,4.395347375637607,0109067
-4.936608332951073,3.474403904587821,0109254
-5.565395276634626,0.9867767681187504,0106452
2.6780384101005525,-8.001205349242966,0106489
-11.362941842629478,12.779730475116722,0106505
4.7020353401740485,-9.353010271347442,0106519
-2.86013451266728,-0.200130776232374,0106582
-5.736342679589642,3.3771142412732424,0109456
2.2354839127038204,-8.115114790361,0106677
-1.536084539920755,-2.243724745249405,0106697
-6.400244862547156,1.0306370626678545,0106941
0.1458591129511628,-4.228446128914313,0106918
-3.778655637688532,-0.3575441416516842,0106965
3.799832620069628,-6.488072126504917,0106977
-4.737619989734701,0.0364797587057009,0107004
-3.4052747324681185,-0.4035499297983795,0107076
-3.3887684678959635,-1.1173513144330574,0107144
0.6801533714046631,-4.327824711033964,0107206
3.8204049294856857,-8.939601832623588,0107207
12.596075141316438,-6.171253121314641,0107290
-1.179450997307425,-2.81410927090457,0107302
-3.4880928672302822,-0.7026809066081305,0110265
-3.6598153677430463,-0.9304542911211002,0107362
0.4908016820569765,-6.748037395805632,0107507
1.2698681742962326,-6.63313859186006,0107554
-3.8559293277066873,1.860837112055671,0116253
3.0773202182810886,-5.665359060888526,0107614
-8.769291356896044,6.105367409868634,0110657
-3.1860749097423198,-0.6451113133102608,0110678
2.579158250575376,-6.386594686324197,0107808
4.5074747929665255,-8.581548975360173,0107818
1.0055278643760095,-6.757455445168828,0107822
-0.5847866111019311,-5.77960767386383,0107840
-1.95500365000437,-4.712405868136679,0110955
3.2054544319204177,-8.642362770635552,0107943
-3.921569744927127,0.438794889133179,0110971
-9.504315257734776,9.786738081630212,0107978
-3.1012517082107025,-2.980913875783592,0107977
-5.532252599135751,1.5136792114376971,0107983
-6.872456209508108,1.259405602738532,0108000
1.159739119528974,-7.229391865080544,0108002
10.659385902753948,-12.743043289987874,0108052
-3.002145130677962,-2.5010549141121885,0111127
-6.291057170123716,3.2676648114716054,0111143
-0.8016673613172398,-2.7043250089049886,0108160
-7.612611568724306,6.092884420115824,0108162
5.369677876165402,-10.82711652139718,0083658
-3.8722229916386937,-0.6063947239252535,0108174
-9.899121215082063,11.336457347905451,0108255
-3.7135935234703528,-0.4826497934222327,0111323
-7.020234566128374,5.809311178407376,0111400
4.105524555844385,-9.016202390484546,0107688
-2.9013728110623784,-1.0384812905804877,0108333
3.06884853059651,-7.54046052569446,0108358
3.2228653718317344,-8.010261095535892,0108399
-4.163869472911994,-1.4177511481028882,0110763
2.5952746808985125,-7.763935338642971,0099785
1.279528974439244,-6.297837085145418,0099653
7.520486374561104,-6.743509702848615,0103639
10.338867055909468,-7.103398844811596,0103064
6.037268751023952,-9.88584995071346,0099348
2.3044816321350887,-6.330686589539509,0096895
8.089601452706352,-10.74787528953977,0102926
-6.959668283930898,-11.506918535112671,0029583
5.335228674585182,-8.592270973941808,0101414
-6.769208908420579,-10.931633076383331,0032910
1.17114559135064,-7.404795786570563,0100405
1.545571504561688,-11.8080110962817,0065214
4.894791414181675,-8.30558583110254,0116282
