0,1,2
-0.0004006730971798,-0.0002734787326966,0114709
-0.0002605213701609,-0.0002638459884447,0113497
-5.713326474104896e-05,0.0001338169892542,0114885
4.96659383478467e-05,-0.0004150819136969,0113277
0.000241991634791,-0.0002448417224364,0114576
-0.0001331965842301,-0.0003620875007607,0113189
-0.0001104956422026,6.632759164508032e-05,0112346
-0.0003361919486004,0.0003079524864629,0113987
4.080239453276051e-05,-0.0003431683586215,0112760
0.000140040990372,-0.0004174947864105,0112641
-0.0003893802552709,-2.4992483153191287e-05,0114388
6.740730386086152e-05,0.000359185829284,0113101
3.650379443579565e-05,0.0003735655705401,0112281
2.04524381624002e-05,-0.0001211467644024,0113845
-0.0001130010048939,-5.228805191001592e-05,0113161
7.138314793665921e-05,-0.0002494876932328,0112401
-0.0001482598402263,0.0003338710306271,0113627
0.0001855077491262,0.0002781992309981,0114011
0.0001582828836153,-0.0002590338074936,0112682
-1.9953257444616867e-05,-0.0003589925233981,0114746
0.0003894737810196,-9.075889405984555e-05,0112431
0.0003230747687858,0.0001859243018391,0112818
0.0001048906677535,-0.000270006373151,0113855
-4.014950194406675e-05,6.564006908832573e-05,0114681
-7.417502308194284e-05,0.0003541066298745,0113347
7.561515082154112e-05,-0.0004555928002829,0114369
-0.0003162496358312,-0.0002243799146656,0114148
-0.0004179317051201,9.877074589494769e-05,0114814
-0.0001068046626182,0.0002237108906261,0113819
0.0003489212220112,0.0001455553432306,0113118
-0.0002919511309614,-0.0001591539423722,0116367
0.0004065205183888,0.0001567747870773,0113010
0.000118688477763,0.0004035270680986,0115676
0.0001372730274517,-0.0001260172901011,0114367
-1.8092644309420465e-05,0.0003544090842736,0114660
-0.0001609205046109,-5.023836016814909e-05,0118158
-2.9362311002877485e-05,-3.146975967825586e-05,0113972
0.00018299047014,9.883715786982788e-06,0117002
-0.0001640018832343,0.0003562926960101,0114825
6.425844677673291e-06,-0.0002407193610009,0115759
-0.0002381643867624,8.998254279603436e-05,0115734
-0.000360059268288,-8.176094028635845e-05,0116483
-0.0003520761244208,0.0001919283578008,0112579
-0.0003917119529133,-0.0002222802709985,0112573
0.0001826071939958,-0.0004548801804934,0075314
9.44271579180837e-05,0.0001673058530083,0113326
-0.0003631055943913,0.0001056320876667,0114536
0.0003400541317377,8.985369903428604e-05,0103859
0.0002703826783059,0.0002585589611591,0116324
0.0002885624742646,-0.0001561761185071,0113451
-0.0003210707100657,-5.883149895635158e-05,0115685
-0.0001582774155448,-0.0001306379846689,0112442
0.0003752373004932,2.5515277554283368e-05,0112427
-0.0002883361019647,-0.0002644824592144,0112384
-0.0002618630182942,-5.326689922538648e-05,0114287
-8.980653560573817e-05,-0.000374270105634,0112462
2.251914846191252e-05,0.0003006531221661,0112541
0.0003429868885124,0.000235151814129,0109370
5.161149534733327e-07,-0.0003643138033534,0112642
0.0003284179848134,-0.0001885997663777,0112688
0.0002105501236495,-0.0002431548053723,0112715
-4.706617235507148e-05,-0.0001799045216519,0112740
-0.0002753627671196,-2.183522899200703e-05,0112851
0.0002122507817037,-5.138304384857535e-05,0112857
-7.424210676939004e-05,-0.0003714312700505,0112864
-0.0002274982479646,-0.000131641557935,0113071
3.948710609613285e-05,-0.0002045596432651,0113243
0.0001798857276931,-0.0001198555272709,0113481
-0.0001956812034673,-0.0002625190292173,0113492
0.000259405132258,0.0002901573035957,0113540
0.0003833254873439,0.000143217258436,0113677
0.0004210151134909,-7.368222610862542e-05,0113749
0.0003781647117314,-0.0001366255505586,0113820
0.0001996324885052,0.0001787484793496,0110604
2.7869235398971817e-05,-0.0001708632033193,0113957
0.0003032643294187,0.0002613926308683,0114095
-0.0002157370475245,0.000242972500405,0114194
-0.000377406447695,-3.902732517675653e-05,0114345
0.0001993100792775,0.0003614813171283,0114436
-0.0001060505025835,0.0002564653066277,0114478
0.0002607839432013,-0.0001219450190413,0114508
-0.0002588947452086,-0.0001378581811275,0114558
0.0003879875667705,-6.52372734152125e-06,0114666
-0.0003313402855713,0.0001087731444924,0114781
-0.0001550998914749,0.0003044658698238,0114887
-3.0224233532516656e-05,-0.0004216156398496,0114898
-0.0001218842006602,0.0003828475397219,0111579
-0.0003797042801044,0.0001275452366755,0112471
-0.0001557710449497,0.0003312038285737,0112508
-0.0001084665493707,0.0001412856851464,0112571
0.0003701005177688,-0.0003992733025411,0109445
-1.2403233082241838e-05,0.0001895704259529,0112883
2.602727079071507e-05,-0.0001875448759147,0109635
-0.000282604133734,-0.0002330496013046,0109686
0.0001493432630342,-0.0003771915581076,0109707
0.0002551961810667,-0.0001166512219609,0113303
